image,caption 
../abc\PI3K\26675306_page3_47_0.jpg,The PI3K AKT mTOR pathway is one of the most potent pro-survival signaling cascades [92] and its aberrant activation is a com-mon event in high-risk neuroblastoma patients [93]
../abc\PI3K\26675306_page3_47_0.jpg,Perifosine is analkylphospholipid inhibitor of the PI3K AKT pathway which whenused as a single agent signiﬁcantly improved the survival of micebearing human neuroblastoma xenografts AS NGP BE2 andKCNR [94] and showed synergistic effects in combination withetoposide [95]
../abc\PI3K\26675306_page3_47_0.jpg,Recent in vivo studies reported the anti-proliferative ability of fournovel drugs active against the PI3K AKT mTOR pathway namelySF1126 XL147 PI103 and NVP-BEZ235 [32 100–104]
../abc\PI3K\26675306_page3_47_0.jpg,PI103 is adual PI3K mTOR inhibitor that was demonstrated to cooperate withTNF-related apoptosis-inducing ligand TRAIL to synergistically induceapoptosis in neuroblastoma cells SH-EP LAN-5 and CHP-212 [101]and to delay growth of MYCN-ampliﬁed SK-N-BE 2 neuroblastomaxenografts [102]
../abc\PI3K\26675306_page3_47_0.jpg,Another dual PI3K mTOR inhibitor NVP-BEZ235showed increased sensitivity towards MYCN-ampliﬁed neuroblastomacells in vitro and reduced tumor angiogenesis through destabilizationof MYCN protein levels in vivo thereby signiﬁcantly improving thesurvival of tumor-bearing TH-MYCN mice [103]
../abc\PI3K\26675306_page3_47_0.jpg,However LDE-225 used in combination with the PI3K inhibitorNVP-BKM120 or the dual PI3K–mTOR inhibitor NVP-BEZ235 markedlydelayed the development of resistant disease and may provide an efﬁ-cient way to treat refractory and relapsed medulloblastoma patients[170]
../abc\PI3K\26675306_page3_47_0.jpg,PI3K mTOR inhibitors
../abc\PI3K\26675306_page3_47_0.jpg,Othermolecules evaluated for the treatment of pediatric CNS tumors andactive against the PI3K mTOR pathway include perifosine XL147 SAR245408 and torkinib PP242
../abc\PI3K\26675306_page3_47_0.jpg,Tyrosine kinase and PI3K mTOR inhibitors
../abc\PI3K\26675306_page3_47_0.jpg,Concomitant use of IGFR antibodies andrapamycin resulted in additive inhibition of Rh30 and RD cell growthand survival [270] and the PI3K inhibitor XL147 induced tumor growthdelay as a single agent and signiﬁcantly improved event-free survival in6 6 RMS xenografts [32]
../abc\PI3K\26675306_page3_47_0.jpg,PI3K mTOR inhibitors
../abc\PI3K\26675306_page3_47_0.jpg,Inhibition of the PI3K AKT mTOR axis hasalso been proposed for osteosarcoma patients and PI3K AKT inhibitorssuch as GSK690693 and MK-2206 have been tested against osteosarco-ma xenograft panels
../abc\PI3K\26675306_page3_47_0.jpg,Genetic disruption of the PI3K regulatory subunits p85 alpha p55 alpha and p50 alpha normalizes mutant PTPN11-induced hypersensitivity toGM-CSF Haematologica 97 7 2012 1042–1047
../abc\PI3K\26675306_page3_47_0.jpg,Fulda The PI3K Akt mTOR pathway as therapeutic target in neuroblastoma Curr
../abc\PI3K\26675306_page3_47_0.jpg,Analysis of PI3K AKT mTOR signalling pathway inhigh risk neuroblastic tumours Pol
../abc\PI3K\26675306_page3_47_0.jpg,ANR 2012 Abstract POC27: Targeting the PI3K Akt Pathway:Perifosine Monotherapy for Resistant Neuroblastoma NB in a Phase I Ib Study 2012
../abc\PI3K\26922479_page5_250_0.jpg,Classical oncogenic pathways such as PI3K and K-rashave been reported to have an impact on Nrf2 function as well as some other well-known transcription factorssuch as Bach1 estrogen receptor ER -α NF-kappa B and HIF-1α
../abc\PI3K\26922479_page5_250_0.jpg,Nrf2 and PI3K
../abc\PI3K\26922479_page5_250_0.jpg,PI3K signal pathway is a classical oncogenic gene as it en-hances tumor cell growth viability and metabolism [65]
../abc\PI3K\26922479_page5_250_0.jpg,PI3K inhibitor NVP-BKM120 reduced expression of Nrf2in squamous lung cancer cells [24]
../abc\PI3K\26922479_page5_250_0.jpg,Activated PI3K signalincreased Nrf2 accumulation in nuclear [21] thereby en-hancing multiple biological processes including de novopurine nucleotides synthesis glutamine metabolism andpentosephosphatepathway
../abc\PI3K\26922479_page5_250_0.jpg,Alpha-enolase promotescell glycolysis growth migration and invasion in non-small cell lung cancerthrough FAK-mediated PI3K AKT pathway
../abc\PI3K\27843613_page2_48_0.jpg,Known mechanisms are secondary resistance mutations occurring in the ATP-binding domain such as T790M and C797S  mutation or amplification of bypass signallings such as AXL Hh ERBb2 CRIPTO etc  activating mutations in the downstream pathways PI3K AKT MEK RAF  low levels of mRNA or polymorphisms of the pro-apoptotic protein BIM induction of a transcription programme for EMT and phenotypical changes or induction of elevated tumour PD-L1 levels
../abc\PI3K\27843613_page2_48_0.jpg,In particular AKT activation can be tied toAKT gene mutation mutations and ampliﬁcations ofPIK3CA the gene encoding the main catalytic subunitof PI3K as well as loss or reduced expression of PTEN
../abc\PI3K\27843640_page9_211_0.jpg,CAPRI I lineCiardiello et al 2014KRAS WT exon 2RAS WTQUDRUPLE WT KRAS NRAS BRAF PI3K
../abc\PI3K\27843640_page9_211_0.jpg,QUDRUPLE WT KRAS NRAS BRAF PI3K
../abc\PI3K\27994551_page3_338_0.jpg,Upon stimulationby RTKs phosphatidylinositol 3-kinase PI3K is recruitedto the plasma membrane which subsequently catalyzes thephosphorylation of phosphatidylinositol 4 5-bisphosphate PIP2 to generate phosphatidylinositol 3 4 5-triphosphate PIP3
../abc\PI3K\27994551_page3_338_0.jpg,Targeting PI3K signaling in cancer: a cautionarytale of two AKTs
../abc\PI3K\28208579_page7_414_0.jpg,On the one hand autophagy isalways inhibited by different oncoproteins such as AKT PI3K Bcl-1 and mutant p53 which mayprevent excessive protein degradation in starved or stressed tumor cells
../abc\PI3K\28208579_page7_414_0.jpg,EGFR abnormalities act through the PI3K AKT mTOR phosphoinositide 3-kinase protein kinaseB mammalian target of rapamycin and Raf MEK ERK raf mitogen-activated protein kinasekinase extracellular signal-regulated kinases pathways to drive oncogenesis and are discussed below
../abc\PI3K\28208579_page7_414_0.jpg,Furthermore patients carrying mutant EGFR always exhibit aberrant PI3K AKT mTOR activation which causes resistance to EGFR-tyrosine kinase inhibitor EGFR-TKI treatment in clinic [99]
../abc\PI3K\28208579_page7_414_0.jpg,Furthermore patients carrying mutant EGFR always exhibit aberrant PI3K AKT mTOR activation which causes resistance to EGFR-tyrosine kinase inhibitor EGFR-TKI treatment in clinic [99]
../abc\PI3K\28208579_page7_414_0.jpg,"The crosstalk of different pathways including PI3K  PI3K AKT  mTOR phosphoinositide-3-kinase-protein kinase B mTOR , LKB1 AMPK mTOR serine threonine kinase 11 AMP-activated protein kinase mTOR and Raf MEK mTOR rapidly accelerated fibrosarcoma mitogen-activated protein kinase kinase mTOR and their regulation of autophagy"
../abc\PI3K\28208579_page7_414_0.jpg,"The crosstalk of different pathways including PI3K  PI3K AKT  mTOR phosphoinositide-3-kinase-protein kinase B mTOR , LKB1 AMPK mTOR serine threonine kinase 11 AMP-activated protein kinase mTOR and Raf MEK mTOR rapidly accelerated ﬁbrosarcoma mitogen-activated protein kinase kinase mTOR and their regulation of autophagy"
../abc\PI3K\28208579_page7_414_0.jpg,Effect of Phosphoinositide-3-Kinase-Protein Kinase B PI3K AKT Signaling on the mTOR Pathway
../abc\PI3K\28208579_page7_414_0.jpg,Stimulated RAS can either evoke PI3K AKT mTOR pathway output or recruit andelicit Raf MAPKKK expression at the cell membrane
../abc\PI3K\28208579_page7_414_0.jpg,In addition the Raf MEK ERK pathway can alsoactivate mTORC1 activity by regulating PI3K TSC2 and mTORC1
../abc\PI3K\28208579_page7_414_0.jpg,Besides rapamycin targeting proteins upstream of mTOR have also been studied in NSCLC such as AZD8055 PI3K inhibitor  NVP-BEZ235 PI3K and mTORC1 inhibitor  Perifosine AKTinhibitor and GSK-690693 AKT inhibitor
../abc\PI3K\28208579_page7_414_0.jpg,AZD8055 is an ATP-competitive mTOR inhibitor withexcellent selectivity against class I PI3K isoforms and other PI3K-like kinase members [137 138]
../abc\PI3K\28208579_page7_414_0.jpg,NVP-BEZ235 another PI3K inhibitor recently entered clinical trials for breast cancer renal cellcarcinoma and prostate cancer
../abc\PI3K\28208579_page7_414_0.jpg,Inhibition of PI3K mTOR by NVP-BEZ235 inhibits the expression of theanti-apoptotic MCL-1 and promotes activation of the pro-apoptotic Bim [141]
../abc\PI3K\28208579_page7_414_0.jpg,Targeting PI3K AKT mTOR pathway in non-smallcell lung cancer
../abc\PI3K\28208579_page7_414_0.jpg,Targeting PI3K Akt mTOR Signaling in Cancer
../abc\PI3K\28208579_page7_414_0.jpg,PI3K Akt signaling pathway and cancer:An updated review
../abc\PI3K\28208579_page7_414_0.jpg,PI3K Akt: Getting it right matters
../abc\PI3K\28443282_page1_4_0.jpg,Aberrant ROS1 kinase activity leads to downstream signaling of the PI3K and MAPK pathways 46
../abc\PI3K\28443282_page1_4_0.jpg,Pi3K Pathway Aberrations
../abc\PI3K\28443282_page1_4_0.jpg,Several trials assessing mTOR PI3K and AKT inhibitors have been conducted to target this pathway in NSCLC
../abc\PI3K\28443282_page1_4_0.jpg,Several novel TORC and PI3K inhibitors are currently in clinical trials with early results already presented in abstract form
../abc\PI3K\28443282_page1_4_0.jpg,These negative findings have led to much discussion about whether such aberrations along the PI3K pathway are bona fide “driver” oncogenic mutations or simply “passenger” bystander mutations
../abc\PI3K\28443282_page1_4_0.jpg,Targeting the PI3K pathway is more complex than inhibiting other pathways probably because of the complex network of signaling pathways including the disruption of negative feedback loops or development of signaling crosstalk with parallel resist-ance pathways
../abc\PI3K\28443282_page1_4_0.jpg,NTRK activation leads to downstream signaling through the MAPK and PI3K pathways
../abc\PI3K\28443282_page1_4_0.jpg,"Five different arms targeting PD-L1 PI3K CDK4 6, FGFR and c-Met pathways involve the investigational agents durvalumab AstraZeneca  taselisib Genentech  palbociclib Pfizer  AZD4547 and rilotumumab"
../abc\PI3K\28443282_page1_4_0.jpg,3 000NCI USANCT02465060AKT inhibitor AZD5363: Akt mutBinimetinib: NRAS mut in codon 12 13 or 61Crizotinib: MET amp exon 14 del; ALK trans; ROS1 trans invDabrafenib +trametinib : BRAF V600Dasatinib: DDR2 S768R I638F or L239R mutDefactinib: NF2 inactivating mutFGFR inhibitor AZD4547: FGFR1–3 amp mut or transNivolumab: mismatch repair deficiencyOsimertinib AZD9291 : EGFR T790MPalbociclib: CCND1 2 or 3 amp + Rb expression by immunohistochemistryPI3Kbeta inhibitor GSK2636771: PTEN mut del expression lossSunitinib maleate: cKIT exon 9 11 13 or 14 mutTaselisib: PTEN loss; PI3K mut or amp without RAS mutTrametinib: BRAF V600 with dabrafenib ; BRAF fusion or non-V600; NF1 mut; GNAQ or GNA11 mutTrastuzumab emtansine: HER2 ampVismodegib: SMO or PTCH1 mutation
../abc\PI3K\28443282_page1_4_0.jpg,Basket Phase IIEverolimus: PI3K pathway defectAdvanced solid tumors700NCI USANCT01827384MK-1775 Wee1 inhibitor + carboplatin: DNA pathway repair defectsTemozolomide + veliparib ABT-888; PARP inhibitor : DNA repair pathway defectsTrametinib DMSO: Ras Raf Mek pathway mut
../abc\PI3K\28443282_page1_4_0.jpg,Other investigational drugs include taselisib PI3K inhibitor  GSK2636771 PI3K inhibitor; Glaxo-Smith Kline  defactinib FAK inhibitor; Verastem  AZD4547 FGFR inhibitor  AZD5363 AKT inhibitor  and binimetinib MEK inhibitor; Array Biopharma
../abc\PI3K\29734788_page14_234_0.jpg,Also several RTKs including EGFR or theirdownstream transducers effectors like Src Ras Raf MEK and PI3K AKT mTOR are hyperactivated
../abc\PI3K\29734788_page14_234_0.jpg,GPCR receptors EGFR receptor and other RTKs when activated by ligands induce the RAS RAF MEK ERK and the PI3K AKT mTOR pathways inside a red rectangle  which in turn activate oncogenic YAP and TAZ through mechanisms either dependent on or independent of Hippo pathway core kinases inside black rectangle
../abc\PI3K\29734788_page14_234_0.jpg,GPCR receptors EGFR receptor and other RTKs when activated by ligands induce the RAS RAF MEK ERK and the PI3K AKT mTOR pathways inside a red rectangle  which in turn activate oncogenic YAP and TAZ through mechanisms either dependent on or independent of Hippo pathway core kinases inside black rectangle
../abc\PI3K\29734788_page14_234_0.jpg,"These mutations induceupregulation of hyperactivation of the encoded receptors or kinases belonging to different signalings RAS RAF MEK ERK, JAK STAT, SRC STAT, PI3K AKT mTOR which are responsible for theaberrant proliferation and survival of cancer cells"
../abc\PI3K\29734788_page6_128_0.jpg,Also several RTKs including EGFR or theirdownstream transducers effectors like Src Ras Raf MEK and PI3K AKT mTOR are hyperactivated
../abc\PI3K\29734788_page6_128_0.jpg,GPCR receptors EGFR receptor and other RTKs when activated by ligands induce the RAS RAF MEK ERK and the PI3K AKT mTOR pathways inside a red rectangle  which in turn activate oncogenic YAP and TAZ through mechanisms either dependent on or independent of Hippo pathway core kinases inside black rectangle
../abc\PI3K\29734788_page6_128_0.jpg,GPCR receptors EGFR receptor and other RTKs when activated by ligands induce the RAS RAF MEK ERK and the PI3K AKT mTOR pathways inside a red rectangle  which in turn activate oncogenic YAP and TAZ through mechanisms either dependent on or independent of Hippo pathway core kinases inside black rectangle
../abc\PI3K\29734788_page6_128_0.jpg,"These mutations induceupregulation of hyperactivation of the encoded receptors or kinases belonging to different signalings RAS RAF MEK ERK, JAK STAT, SRC STAT, PI3K AKT mTOR which are responsible for theaberrant proliferation and survival of cancer cells"
../abc\PI3K\29973561_page2_202_0.jpg,"When mutated these growth factor receptors could cause upregulationand ampliﬁcation of various downstream signaling pathways including the MAP kinase PI3K AKT,and mTOR pathways"
../abc\PI3K\29973561_page2_202_0.jpg,"Activation of PI3K mTOR, Wnt and RAS-MAPK pathways may cause resistance to TKIs"
../abc\PI3K\29973561_page2_202_0.jpg,"Activation of PI3K mTOR, Wnt and RAS-MAPK pathways may cause resistance to TKIs"
../abc\PI3K\29973561_page2_202_0.jpg,Our recent studies indicate that theactivation of alternative signaling pathways such as PI3K mTOR and Wnt may also cause resistanceto EGFR TKIs in certain cell lines with wild-type EGFR; however in cell lines with mutant EGFR there is activation of the mTOR pathway
../abc\PI3K\29973561_page2_202_0.jpg,Inappropriate ampliﬁcation of MET a gene that codes for an epithelial RTK thatactivates signaling of the MAPK PI3K and SRC pathways upon binding by its ligand hepatocytegrowth factor HGF [69] stimulates the AKT pathway and is also a major contributor to EGFR TKIsecondary resistance Figure 1
